loss,params,n_estimators,train_time
828.849609,"{'colsample_bytree': 0.6232790344154167, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.4880235441378433, 'learning_rate': 0.010027257706186982, 'max_depth': 13, 'min_child_weight': 480, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.674067385816448, 'reg_lambda': 0.8945855204191269, 'seed': 42, 'subsample': 0.87478092814969, 'verbose_eval': 0}",572,31.952930212020874
827.584717,"{'colsample_bytree': 0.6351067566138581, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.1614379677721796, 'learning_rate': 0.014290601450610353, 'max_depth': 12, 'min_child_weight': 80, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.43018904765471544, 'reg_lambda': 0.5878330522996926, 'seed': 42, 'subsample': 0.626561208296281, 'verbose_eval': 0}",169,9.873682022094727
827.279724,"{'colsample_bytree': 0.7271041793864679, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.4063030767372251, 'learning_rate': 0.019697041000736666, 'max_depth': 4, 'min_child_weight': 420, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.47709587127640357, 'reg_lambda': 0.06952577646778663, 'seed': 42, 'subsample': 0.6093494425671799, 'verbose_eval': 0}",470,10.561862707138062
827.395203,"{'colsample_bytree': 0.683487834274943, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.10984614334900754, 'learning_rate': 0.023854428409567634, 'max_depth': 6, 'min_child_weight': 200, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7549190016816333, 'reg_lambda': 0.9279401782573811, 'seed': 42, 'subsample': 0.7546842234748209, 'verbose_eval': 0}",285,8.488267660140991
828.345459,"{'colsample_bytree': 0.7146498906694015, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.33076390624707136, 'learning_rate': 0.02893281179478758, 'max_depth': 11, 'min_child_weight': 475, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8365507887838627, 'reg_lambda': 0.4248340843739894, 'seed': 42, 'subsample': 0.8283561551981098, 'verbose_eval': 0}",204,11.334391117095947
827.31427,"{'colsample_bytree': 0.7601692388318274, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.585080412310766, 'learning_rate': 0.035585717167951274, 'max_depth': 4, 'min_child_weight': 230, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6398223318827045, 'reg_lambda': 0.9778101206630102, 'seed': 42, 'subsample': 0.7302803968074519, 'verbose_eval': 0}",211,4.7262654304504395
827.30011,"{'colsample_bytree': 0.6969503566766683, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.24294624881323298, 'learning_rate': 0.017040133250579462, 'max_depth': 4, 'min_child_weight': 220, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.26902101475953455, 'reg_lambda': 0.5635944836715674, 'seed': 42, 'subsample': 0.7956469933774902, 'verbose_eval': 0}",471,9.355607748031616
827.902649,"{'colsample_bytree': 0.6066222049529775, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.0052894644233443255, 'learning_rate': 0.026187184270751365, 'max_depth': 14, 'min_child_weight': 95, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.335184889109425, 'reg_lambda': 0.4656329103013174, 'seed': 42, 'subsample': 0.8475273497604515, 'verbose_eval': 0}",80,5.786640167236328
827.318848,"{'colsample_bytree': 0.6525686313158982, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.6903656215007155, 'learning_rate': 0.04597394137482648, 'max_depth': 4, 'min_child_weight': 450, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.49663603519205307, 'reg_lambda': 0.3216447331186005, 'seed': 42, 'subsample': 0.6661061798253981, 'verbose_eval': 0}",197,4.3586249351501465
827.47229,"{'colsample_bytree': 0.6008706095031238, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.8076471257713849, 'learning_rate': 0.022172860653227357, 'max_depth': 7, 'min_child_weight': 390, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.37559282847281666, 'reg_lambda': 0.7513864640323114, 'seed': 42, 'subsample': 0.685675278232935, 'verbose_eval': 0}",320,10.38618779182434
827.581055,"{'colsample_bytree': 0.6679091418694449, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.15810779239234093, 'learning_rate': 0.012554502626581416, 'max_depth': 8, 'min_child_weight': 340, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8617538677964071, 'reg_lambda': 0.23457331349047067, 'seed': 42, 'subsample': 0.6354827205891906, 'verbose_eval': 0}",530,20.242949724197388
827.817139,"{'colsample_bytree': 0.644933125272451, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.436794785812596, 'learning_rate': 0.01116399696177301, 'max_depth': 9, 'min_child_weight': 435, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.584655775502453, 'reg_lambda': 0.803489610875981, 'seed': 42, 'subsample': 0.5678128808847476, 'verbose_eval': 0}",606,26.181150674819946
827.319092,"{'colsample_bytree': 0.7875158273091849, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.8889824140136089, 'learning_rate': 0.015453005973151449, 'max_depth': 4, 'min_child_weight': 35, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6908286437643713, 'reg_lambda': 0.38488960206561607, 'seed': 42, 'subsample': 0.8150257294462444, 'verbose_eval': 0}",482,10.060120344161987
827.456116,"{'colsample_bytree': 0.736522169817676, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.0557948714923122, 'learning_rate': 0.040078779783204115, 'max_depth': 10, 'min_child_weight': 300, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.7153379480578608, 'reg_lambda': 0.5009044442671675, 'seed': 42, 'subsample': 0.7796054416660985, 'verbose_eval': 0}",78,4.224870920181274
828.977661,"{'colsample_bytree': 0.6190039459184876, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.05653718664371701, 'learning_rate': 0.0275785582564544, 'max_depth': 13, 'min_child_weight': 395, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6576143878836205, 'reg_lambda': 0.6188244193554374, 'seed': 42, 'subsample': 0.6463527409652269, 'verbose_eval': 0}",221,13.983550548553467
827.28418,"{'colsample_bytree': 0.660115269411901, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.27754806431781864, 'learning_rate': 0.019535362637706437, 'max_depth': 4, 'min_child_weight': 45, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5475981354553958, 'reg_lambda': 0.6462163836693096, 'seed': 42, 'subsample': 0.7411624274389058, 'verbose_eval': 0}",389,7.89187216758728
827.427551,"{'colsample_bytree': 0.6884268428176719, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.3473334892055083, 'learning_rate': 0.05166622042776738, 'max_depth': 6, 'min_child_weight': 30, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.24140773622440248, 'reg_lambda': 0.3536903581042571, 'seed': 42, 'subsample': 0.72236105272119, 'verbose_eval': 0}",167,5.240616321563721
829.156982,"{'colsample_bytree': 0.6276763989399656, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.2074068053279057, 'learning_rate': 0.011833836335104394, 'max_depth': 12, 'min_child_weight': 190, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.44471404667288417, 'reg_lambda': 0.5342621565619028, 'seed': 42, 'subsample': 0.9000509709172859, 'verbose_eval': 0}",463,24.302902221679688
827.297913,"{'colsample_bytree': 0.6801044029751119, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.7346740847111017, 'learning_rate': 0.010453331445273517, 'max_depth': 4, 'min_child_weight': 440, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8042575814628175, 'reg_lambda': 0.6901016748028627, 'seed': 42, 'subsample': 0.5962901850987782, 'verbose_eval': 0}",848,18.332282304763794
827.650757,"{'colsample_bytree': 0.6109400006681245, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.6137175788540465, 'learning_rate': 0.013248128815407816, 'max_depth': 11, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.522725010520361, 'reg_lambda': 0.72308303740442, 'seed': 42, 'subsample': 0.6178372819570814, 'verbose_eval': 0}",189,9.953798532485962
827.298096,"{'colsample_bytree': 0.747359891225193, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.5296438282678138, 'learning_rate': 0.014698667976082101, 'max_depth': 4, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7783589788123529, 'reg_lambda': 0.4852556103445913, 'seed': 42, 'subsample': 0.8870304547831218, 'verbose_eval': 0}",664,12.85006594657898
827.285156,"{'colsample_bytree': 0.6358471396471984, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.200361443361346, 'learning_rate': 0.017500982231472482, 'max_depth': 5, 'min_child_weight': 20, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.40458916455494776, 'reg_lambda': 0.13436592393299623, 'seed': 42, 'subsample': 0.6574105164843355, 'verbose_eval': 0}",474,11.452883243560791
830.727661,"{'colsample_bytree': 0.7113216247360024, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.3676034341668042, 'learning_rate': 0.03405960729707639, 'max_depth': 14, 'min_child_weight': 85, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6015551427603403, 'reg_lambda': 0.44476108411944515, 'seed': 42, 'subsample': 0.7000190546277595, 'verbose_eval': 0}",140,11.144436359405518
827.468872,"{'colsample_bytree': 0.6942591704182283, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.0964286713250525, 'learning_rate': 0.023498203693777104, 'max_depth': 7, 'min_child_weight': 130, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.2853274829312472, 'reg_lambda': 0.2715016131102195, 'seed': 42, 'subsample': 0.7631837313870695, 'verbose_eval': 0}",285,9.808695554733276
827.320679,"{'colsample_bytree': 0.7251021900834654, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.3718206165138622, 'learning_rate': 0.04357174663946472, 'max_depth': 4, 'min_child_weight': 125, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6215935376104231, 'reg_lambda': 0.29737429812182187, 'seed': 42, 'subsample': 0.8031526203418461, 'verbose_eval': 0}",207,4.453199625015259
827.458435,"{'colsample_bytree': 0.6525749419199305, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.2678232985503783, 'learning_rate': 0.02934268054536916, 'max_depth': 4, 'min_child_weight': 315, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.3531574672433529, 'reg_lambda': 0.4177635450524263, 'seed': 42, 'subsample': 0.6731478393133368, 'verbose_eval': 0}",158,3.3275561332702637
827.757996,"{'colsample_bytree': 0.6671945784121996, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.49108365249825664, 'learning_rate': 0.018541584558652985, 'max_depth': 9, 'min_child_weight': 380, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.31675635397662505, 'reg_lambda': 0.7745934433613039, 'seed': 42, 'subsample': 0.5332513104524306, 'verbose_eval': 0}",382,16.831481218338013
827.739807,"{'colsample_bytree': 0.674673202065237, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.1547914539070704, 'learning_rate': 0.01630561064516394, 'max_depth': 8, 'min_child_weight': 110, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.17392127141562608, 'reg_lambda': 0.5804816430119344, 'seed': 42, 'subsample': 0.7503251324205221, 'verbose_eval': 0}",422,15.530106782913208
829.914917,"{'colsample_bytree': 0.6009458344996065, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.0012932243150174383, 'learning_rate': 0.02546541117163011, 'max_depth': 13, 'min_child_weight': 115, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5048196116057113, 'reg_lambda': 0.5245653390006397, 'seed': 42, 'subsample': 0.8660936787319446, 'verbose_eval': 0}",204,12.317430019378662
828.560547,"{'colsample_bytree': 0.6252831322184392, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.4320996972310351, 'learning_rate': 0.02257217425489703, 'max_depth': 10, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5749444741116544, 'reg_lambda': 0.20875095788078893, 'seed': 42, 'subsample': 0.7138724186579243, 'verbose_eval': 0}",293,13.452010869979858
827.300964,"{'colsample_bytree': 0.6473975990456791, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.9399498297429314, 'learning_rate': 0.02041487762829095, 'max_depth': 4, 'min_child_weight': 140, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.4634847634488344, 'reg_lambda': 0.6683169534519302, 'seed': 42, 'subsample': 0.7835980063621613, 'verbose_eval': 0}",399,7.767014026641846
827.855286,"{'colsample_bytree': 0.720207521678172, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.2412765324582589, 'learning_rate': 0.05526512150171218, 'max_depth': 12, 'min_child_weight': 165, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.14470473544227325, 'reg_lambda': 0.3271410742578393, 'seed': 42, 'subsample': 0.584343611071394, 'verbose_eval': 0}",41,3.4784274101257324
827.293518,"{'colsample_bytree': 0.6365920767843105, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.6703468678833635, 'learning_rate': 0.03258370971650099, 'max_depth': 4, 'min_child_weight': 485, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.4804195532855011, 'reg_lambda': 0.3644650435246517, 'seed': 42, 'subsample': 0.5540880063879503, 'verbose_eval': 0}",306,6.61727237701416
827.386047,"{'colsample_bytree': 0.773322181652196, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.769880257985849, 'learning_rate': 0.014078726875318292, 'max_depth': 6, 'min_child_weight': 195, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.708426339103257, 'reg_lambda': 0.24915657914971445, 'seed': 42, 'subsample': 0.5084006475445194, 'verbose_eval': 0}",535,17.316190004348755
828.590942,"{'colsample_bytree': 0.7040598677026684, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.5600814374829279, 'learning_rate': 0.015111069910434958, 'max_depth': 11, 'min_child_weight': 235, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.39244875329078005, 'reg_lambda': 0.5594747461944716, 'seed': 42, 'subsample': 0.7354006588719609, 'verbose_eval': 0}",402,21.896334409713745
827.325317,"{'colsample_bytree': 0.6157497670705017, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.8362705007961431, 'learning_rate': 0.020836323850889984, 'max_depth': 5, 'min_child_weight': 350, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7518679138604708, 'reg_lambda': 0.39122486907927845, 'seed': 42, 'subsample': 0.9301401845223234, 'verbose_eval': 0}",339,7.544965982437134
827.341125,"{'colsample_bytree': 0.8013003757740744, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.3042567102326745, 'learning_rate': 0.012255110066293332, 'max_depth': 4, 'min_child_weight': 40, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6682126212711734, 'reg_lambda': 0.46210728041846505, 'seed': 42, 'subsample': 0.8349499585504975, 'verbose_eval': 0}",566,11.683012008666992
827.493591,"{'colsample_bytree': 0.6624941479166777, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.6315640538458999, 'learning_rate': 0.031175286093065507, 'max_depth': 14, 'min_child_weight': 345, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.5362689917299384, 'reg_lambda': 0.6121385608754366, 'seed': 42, 'subsample': 0.6890453195002488, 'verbose_eval': 0}",81,5.654169321060181
827.31366,"{'colsample_bytree': 0.7423005646183896, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.06453903969290506, 'learning_rate': 0.027014973926561575, 'max_depth': 4, 'min_child_weight': 120, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6409087427310021, 'reg_lambda': 0.42998979117943215, 'seed': 42, 'subsample': 0.636488782692288, 'verbose_eval': 0}",309,7.02492880821228
827.498962,"{'colsample_bytree': 0.7799976773662667, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.3916202613625348, 'learning_rate': 0.024720500291281602, 'max_depth': 7, 'min_child_weight': 285, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.42721022356684274, 'reg_lambda': 0.18016214512831652, 'seed': 42, 'subsample': 0.708727980111771, 'verbose_eval': 0}",313,11.343360424041748
827.95166,"{'colsample_bytree': 0.7627114375176284, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.7101616833990073, 'learning_rate': 0.04796663209161296, 'max_depth': 9, 'min_child_weight': 430, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6041784302969362, 'reg_lambda': 0.5118674873232315, 'seed': 42, 'subsample': 0.7910167222889086, 'verbose_eval': 0}",130,6.383074522018433
827.265686,"{'colsample_bytree': 0.685048988796878, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.9920904216638494, 'learning_rate': 0.01915395922295693, 'max_depth': 4, 'min_child_weight': 60, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5592200898618013, 'reg_lambda': 0.8265514596640824, 'seed': 42, 'subsample': 0.6543656678104413, 'verbose_eval': 0}",421,9.117451190948486
827.773438,"{'colsample_bytree': 0.6102161402253536, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.0208992387984681, 'learning_rate': 0.0104492432085429, 'max_depth': 8, 'min_child_weight': 245, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5026584748031973, 'reg_lambda': 0.913203672973281, 'seed': 42, 'subsample': 0.5437241631692419, 'verbose_eval': 0}",605,22.927023887634277
827.309387,"{'colsample_bytree': 0.6430471078132667, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.1432202653755348, 'learning_rate': 0.013508301173343465, 'max_depth': 4, 'min_child_weight': 405, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5527838280710431, 'reg_lambda': 0.9601806914757307, 'seed': 42, 'subsample': 0.5711698626895868, 'verbose_eval': 0}",628,13.491204261779785
827.970581,"{'colsample_bytree': 0.6002276055025229, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.2949381326632623, 'learning_rate': 0.018602606039049268, 'max_depth': 10, 'min_child_weight': 60, 'nthread': 13, 'objective': 'reg:squarederror', 'reg_alpha': 0.5227774238379221, 'reg_lambda': 0.995826649258605, 'seed': 42, 'subsample': 0.61706638750693, 'verbose_eval': 0}",113,5.840844392776489
830.122864,"{'colsample_bytree': 0.6816945142735424, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.7253360786883767, 'learning_rate': 0.016512062694944877, 'max_depth': 13, 'min_child_weight': 60, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.458075132098372, 'reg_lambda': 0.8684669386502286, 'seed': 42, 'subsample': 0.6056136325920727, 'verbose_eval': 0}",325,22.405659914016724
828.634277,"{'colsample_bytree': 0.6572238358408093, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.8891851501821497, 'learning_rate': 0.01124875700715943, 'max_depth': 12, 'min_child_weight': 410, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.3022019404647427, 'reg_lambda': 0.8794681179540698, 'seed': 42, 'subsample': 0.6544352096888558, 'verbose_eval': 0}",542,31.438711643218994
827.304565,"{'colsample_bytree': 0.6221156176948598, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.5613024346775302, 'learning_rate': 0.019373363430655686, 'max_depth': 4, 'min_child_weight': 425, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.4425834017980662, 'reg_lambda': 0.9384580126252655, 'seed': 42, 'subsample': 0.5007860230054018, 'verbose_eval': 0}",497,10.677982330322266
827.389832,"{'colsample_bytree': 0.6313643658108183, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.4822495944200385, 'learning_rate': 0.017489407743687947, 'max_depth': 6, 'min_child_weight': 490, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.41259245363168096, 'reg_lambda': 0.8247505330541348, 'seed': 42, 'subsample': 0.5987412928965962, 'verbose_eval': 0}",372,10.91598916053772
829.052124,"{'colsample_bytree': 0.7325224483104334, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.4460876779766578, 'learning_rate': 0.015604483048866247, 'max_depth': 11, 'min_child_weight': 60, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7323521932849841, 'reg_lambda': 0.8037693969863431, 'seed': 42, 'subsample': 0.6314056048304264, 'verbose_eval': 0}",391,22.892420291900635
827.284973,"{'colsample_bytree': 0.6914638019511942, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.7909656767575644, 'learning_rate': 0.02095637666955505, 'max_depth': 4, 'min_child_weight': 145, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6202240059210786, 'reg_lambda': 0.7371141729866065, 'seed': 42, 'subsample': 0.697349266184796, 'verbose_eval': 0}",402,8.527060270309448
827.276001,"{'colsample_bytree': 0.7063899893017181, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.0941861818061562, 'learning_rate': 0.022125395923883268, 'max_depth': 4, 'min_child_weight': 280, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5850994853977945, 'reg_lambda': 0.8536615966640183, 'seed': 42, 'subsample': 0.6751943517037571, 'verbose_eval': 0}",372,8.001115322113037
827.316528,"{'colsample_bytree': 0.7173592982579478, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.9822637425845259, 'learning_rate': 0.024021344624554096, 'max_depth': 4, 'min_child_weight': 205, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6935250338764307, 'reg_lambda': 0.7093514169537185, 'seed': 42, 'subsample': 0.663444656612413, 'verbose_eval': 0}",337,7.373306035995483
827.284302,"{'colsample_bytree': 0.6732677884055664, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.4940013080957731, 'learning_rate': 0.018267393033799487, 'max_depth': 4, 'min_child_weight': 470, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5615505920460696, 'reg_lambda': 0.3986480033538534, 'seed': 42, 'subsample': 0.6455082634139089, 'verbose_eval': 0}",447,9.587935447692871
827.297607,"{'colsample_bytree': 0.6991493160982083, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.5540496239378465, 'learning_rate': 0.02826191976339541, 'max_depth': 4, 'min_child_weight': 225, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.654145877425013, 'reg_lambda': 0.28045854753223814, 'seed': 42, 'subsample': 0.7215950493776442, 'verbose_eval': 0}",315,6.646087408065796
827.314392,"{'colsample_bytree': 0.649405378115151, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.3336419812775198, 'learning_rate': 0.014438235988633955, 'max_depth': 4, 'min_child_weight': 325, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.49005231435844354, 'reg_lambda': 0.34001488639285343, 'seed': 42, 'subsample': 0.6840815337523638, 'verbose_eval': 0}",519,10.689599990844727
827.271545,"{'colsample_bytree': 0.6850739855599208, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.4515000916600721, 'learning_rate': 0.025893829174200772, 'max_depth': 4, 'min_child_weight': 240, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6807395805515831, 'reg_lambda': 0.48125001282471974, 'seed': 42, 'subsample': 0.7682962607809047, 'verbose_eval': 0}",303,6.274388074874878
827.271545,"{'colsample_bytree': 0.6663665409427327, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.5931075007370082, 'learning_rate': 0.016600110977629635, 'max_depth': 4, 'min_child_weight': 335, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6316454987147602, 'reg_lambda': 0.3171707558457115, 'seed': 42, 'subsample': 0.7406479078966501, 'verbose_eval': 0}",523,10.359053134918213
827.290894,"{'colsample_bytree': 0.7140812277490456, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.3163552239388115, 'learning_rate': 0.01949081314415631, 'max_depth': 4, 'min_child_weight': 295, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5891682105147543, 'reg_lambda': 0.9722638508441726, 'seed': 42, 'subsample': 0.6655702229660632, 'verbose_eval': 0}",405,8.789246320724487
827.293823,"{'colsample_bytree': 0.7505716686569021, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.1995401078997641, 'learning_rate': 0.012800268745203004, 'max_depth': 4, 'min_child_weight': 495, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.3779480023199092, 'reg_lambda': 0.6404541735932393, 'seed': 42, 'subsample': 0.625063117933894, 'verbose_eval': 0}",629,13.94291090965271
827.291931,"{'colsample_bytree': 0.6404873511278482, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.8433438530497818, 'learning_rate': 0.02199772679660089, 'max_depth': 4, 'min_child_weight': 55, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.536366837999246, 'reg_lambda': 0.3709052887468241, 'seed': 42, 'subsample': 0.7555217141382025, 'verbose_eval': 0}",364,7.478892803192139
827.341309,"{'colsample_bytree': 0.6923451347922316, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.7268359657404625, 'learning_rate': 0.02323559197398948, 'max_depth': 5, 'min_child_weight': 90, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5117320708622869, 'reg_lambda': 0.7841321870183441, 'seed': 42, 'subsample': 0.6945265630645063, 'verbose_eval': 0}",311,7.943108081817627
827.311096,"{'colsample_bytree': 0.726388309261103, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.4040158224686345, 'learning_rate': 0.017739969755602908, 'max_depth': 4, 'min_child_weight': 275, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.5618604169465786, 'reg_lambda': 0.9041290900509487, 'seed': 42, 'subsample': 0.7295562602997409, 'verbose_eval': 0}",425,8.896385431289673
